date,AAPL,MSFT,XOM,AMZN,JNJ,JPM,GE,WFC,FB,GOOG,T,GOOGL,PG,SPY,BAC,CVX,VZ,WMT,BRK,PFE,BRK,KO,INTC,C,BUD,DIS,CMCSA,HD,MRK,IBM,ORCL,UNH,CSCO,PEP,V,PM,MO,SLB,MA,AMGN,MMM,ABBV,MCD,RY,MDT,BMY,QCOM,BA,GS,GILD,TD,IVV,UTX,CELG,WBA,HON,USB,UNP,CVS,LLY,SBUX,RAI,MS,UPS,AGN,CHTR,TWX,LMT,TXN,ACN,PCLN,UN,COST,AVGO,VTI,MDLZ,NKE,AXP,BNS,AIG,DOW,DD,COP,LOW,BIIB,BLK,CB,UBS,EFA,MET,EOG,CL,NVDA,PNC,EPD,VOO,ABT,SPG,NEE
20150202,0.012547,0.021782,0.024708,0.028037,0.00689,0.020044,0.013395,0.017142,-0.01212,-0.0113,0.019441,-0.009953,0.009847,0.012384,0.020462,0.034429,0.027784,0.00859,0.019619,0.0128,0.019619,0.010202,0.018462,0.0164,0.009257,0.010664,0.012513,9.6E-05,0.009954,0.008806,0.018859,0.009788,0.017637,0.016528,0.001687,0.017323,0.013183,0.027309,0.011581,0.001576,0.013062,0.0058,0.000757,0.025623,0.019048,-0.000664,0.049151,0.006122,0.017864,0.012973,0.025609,0.012147,0.015682,-0.004951,0.015458,0.02056,0.019566,0.015357,0.009678,-0.004306,0.005255,0.016188,0.018042,0.013051,0.006978,0.019091,0.008469,0.005096,0.000748,0.021421,0.003517,-0.00415,0.02105,-0.004471,0.011251,0.014756,-0.003577,0.017846,0.027893,0.032535,0.001329,0.005617,0.0443,0.009593,0.002158,0.020939,0.012505,0.01199,0.012088,0.029247,0.0392,0.021771,0.021609,0.019399,0.010163,0.011476,0.0105,0.003775,0.007598
20150203,0.000169,0.007752,0.029806,-0.002524,0.016166,0.022535,0.010739,0.012119,0.005467,0.001438,0.023242,0.002067,0.009751,0.014461,0.027814,0.032717,0.018093,0.0056,0.010632,0.01169,0.010632,0.000962,0.001486,0.024308,0.019075,0.023605,0.029734,0.026908,0.0023,0.024635,0.008435,0.004847,0.010809,0.009126,0.017428,0.007473,0.00855,0.028828,0.010002,-0.001771,0.009245,0.015651,0.015242,0.039628,0.0279,-0.006143,0.021822,0.007384,0.027067,0.009323,0.043085,0.014215,0.019815,-0.008181,-0.001335,0.015035,0.012872,0.023359,0.010292,-0.011159,0.005682,0.012455,0.018013,0.004394,0.002091,0.025779,0.02214,0.014102,0.01776,0.02435,0.024205,-0.002084,0.053082,0.007616,0.015346,0.008389,0.015557,0.019481,0.042932,0.017241,0.036931,0.024019,0.029953,0.017834,0.009974,0.015274,0.015552,0.017773,0.015978,0.026118,0.040964,0.002899,0.024975,0.016593,0.015522,0.014587,0.013266,0.00341,0.001544
20150204,0.00767,0.005769,-0.008564,0.003301,-0.010736,-0.005994,-0.012669,-0.007858,0.00305,-0.012244,0.002038,-0.013501,-0.001862,-0.003808,-0.006293,-0.010773,-0.000627,0.005337,-0.005125,0.001562,-0.005125,0.001201,-0.002967,-0.00982,-0.015054,0.076302,0.02689,0.01091,-0.032285,-0.009529,-0.014405,0.00102,-0.015855,0.004158,0.019631,-0.001945,-0.004239,-0.029054,0.004415,-0.005124,-0.00681,-0.076886,0.001384,-0.022042,-0.008825,-0.010357,0,-0.000814,-0.0081,-0.081638,-0.018071,-0.00354,-0.009252,-0.008758,-0.001605,-0.005135,0.006932,-0.011085,0.003296,-0.009451,0.002373,-0.004863,-0.007705,-0.000398,-0.004266,0.033044,-0.002365,0.001458,0.003215,-0.006597,-0.008935,-0.016937,0.014114,0.015504,-0.003495,-0.001248,-0.008677,-0.001433,-0.019612,0.003507,-0.014289,0.005591,-0.027605,0.014936,-0.007032,-0.006148,0.007462,0.015134,-0.008261,-0.006923,-0.011629,0.000144,0.002486,0.001598,-0.016134,-0.003408,-0.014401,0.008696,-0.007257
20150205,0.003178,0.014579,0.00984,0.025058,0.010852,0.006917,0.014073,0.012069,-0.000198,0.00922,0.003778,0.00709,0.010607,0.010095,0.0114,0.00886,0.001255,0.007271,0.015985,0.028687,0.015985,0.002639,0.010119,0.002893,0.004286,0.013428,0.00123,0.00535,0.002032,0.006052,0.017445,0.00834,0.021356,0.000104,0.026086,0.00597,-0.006663,0.016203,0.019482,0.012611,0.010558,0.018977,0.003083,0.027453,0.016053,0.016712,0.014785,0.009374,0.011131,0.014934,0.032744,0.010464,0.019696,0.029596,0.001607,0.015782,0.009637,0.02001,0.002986,0.016947,0.010598,-0.001725,0.004602,0.009251,0.031702,0.068049,-0.001996,0.009257,0.012725,0.012938,0.015871,0.010385,-0.043805,0.013359,0.010996,0.006664,0.008645,0.013396,0.028917,0.002136,0.034184,0.030648,0.025808,0.01132,0.027281,0.02292,0.013259,0,0.013775,0.004306,0.010505,0.008526,0.016121,0.012194,0.026467,0.010152,0.010627,0.006887,0.002467
20150206,-0.008421,-0.000942,-0.009311,0.001043,-0.013273,0.019729,0.000816,0.014533,-0.015142,0.006482,0.009554,0.007634,-0.012572,-0.002765,0.032561,0.002745,0.030715,0.000573,0.003407,0.005456,0.003407,-0.008136,-0.019004,0.012361,-0.023351,-0.006041,-0.000878,0.000459,-0.006422,-0.007536,-0.004171,-0.011211,-0.000734,0.001035,-0.016115,-0.015744,-0.006335,0.002793,-0.019343,-0.01278,-0.002882,-0.018796,-0.00371,0.001484,-0.011285,-0.009298,-0.023547,-0.004038,0.014715,-0.024224,0.001851,-0.003227,-0.002498,-0.010582,0.018184,-0.005765,0.009318,-0.008466,-0.001489,-0.014704,-0.00714,-0.006479,0.024621,-0.007786,0.006844,-0.004963,0.005001,0.006081,-0.017176,-0.003617,-0.021233,-0.02149,-0.002616,-0.013748,-0.003,-0.009516,-0.016606,0.003305,0.001155,0.009299,0.012552,0.001316,-0.001184,0.006017,0.000523,0.010061,0,-0.004014,-0.012482,0.012658,-0.004158,-0.007021,-0.004149,0.018239,-0.01093,-0.002803,-0.003286,-0.040055,-0.035639
20150209,0.006643,-0.001179,0.000656,-0.009939,-0.013056,-0.001209,0.004894,-0.004408,-0.000403,-0.00597,-0.006596,-0.008607,-0.006541,-0.004476,-0.00849,0.007481,-0.004865,-0.01626,-0.003914,-0.003015,-0.003914,-0.005308,-0.010963,0.001424,-0.00742,-0.002843,0.002987,-0.00642,-0.007824,-0.006189,0.009772,-0.010316,-0.004405,-0.007652,-0.007329,-0.005414,-0.003188,-0.003946,0.005109,-0.009181,-0.007407,-0.024956,-0.013512,0.010375,-0.011414,-0.013742,0.011454,-0.002838,-0.006596,-0.00595,0.011088,-0.004301,-0.00409,-0.005305,0.003283,-0.001573,-0.005404,-0.019374,-0.010436,-0.010659,-0.002022,-0.007971,-0.004471,-0.002086,-0.009149,-0.007438,0.001991,-0.011371,-0.001656,-0.008962,0.010495,-0.002387,-0.007801,-0.023869,-0.004984,-0.00557,-0.006755,-0.000353,0.011536,0.000768,-0.002893,-0.004993,0.005334,-0.013213,-0.012736,-0.004304,-0.004463,-0.001727,-0.0048,-0.001008,0.00167,-0.003319,-0.00098,-0.010283,-0.018986,-0.004562,-0.021538,-0.004972,-0.012098
20150210,0.019211,0.005666,-0.006007,0.006571,0.005713,0.011069,0.003247,0.006641,0.010075,0.017259,0.006062,0.020556,0.003998,0.010653,0.004281,-0.002264,0.008556,0.016063,0.005297,0.032658,0.005297,0.028377,0.023383,0.003658,0.012792,0.001868,0.005605,0.021506,0.008915,0.018042,0.013594,0.023289,0.013643,0.021048,-0.003428,0.003093,0.011475,-0.006991,-0.004256,0.017066,0.005945,0.025415,0.014021,-0.009128,0.016979,0.016653,0.046938,0.003117,0.012842,0.014654,-0.007768,0.010822,0.00067,0.017271,0.003796,0.008367,0.007924,0.011888,0.021294,0.012786,0.026571,0.026881,0.014875,0.006172,0.025082,0.021785,0.003352,0.013729,0.028561,0.001831,0.023685,0.008375,0.004609,0.046948,0.010208,0.0028,0.01733,0.01012,-0.009504,0.005178,0.004973,0.003434,0.002063,0.011417,-0.004409,0.027157,0.003587,-0.023645,0.009164,0.009687,-0.007191,0.005357,0.027969,0.007709,-0.001155,0.010658,0.008985,0.003297,0.031669
20150211,0.023439,-0.005164,-0.004505,0.005751,0.000299,-0.00154,0.002023,-0.012278,0.017556,-0.001807,-0.013199,-0.003999,0.002928,0.00058,-0.003654,-0.001815,0.006059,-0.010883,-0.001601,0.002928,-0.001601,-0.000708,-0.004451,0.005872,-0.005741,-0.000491,0.006445,-0.003253,-0.001869,-0.00227,-0.014321,0.008076,-0.020371,0.024594,0.005443,0.017267,0.018412,-0.00575,0.002731,0.003539,-0.008081,-0.003516,0.002021,-0.001645,-0.006411,-0.008691,-0.000712,-0.000811,0.016743,0.016884,0.002303,0.00048,-0.005946,-0.014814,0.037032,-9.8E-05,-0.005615,0.010507,0.00895,-0.007801,-0.004277,0.021625,0.005807,-0.001682,-0.002031,-0.003411,0.002475,0.003271,0.003225,0.005027,0.002307,0.000712,-0.005127,0.008408,0.000468,0.02597,-0.015526,0.00198,0.000192,-0.003053,-0.00866,-0.009608,-0.001618,-0.004599,-0.012983,-0.002077,0.006354,-0.023036,-0.005417,0.007595,-0.021625,0.000432,-0.006683,-0.004545,-0.014748,0.000685,0.000223,-0.011964,-0.025689
20150212,0.012652,0.016753,0.019536,0.005411,-0.019327,0.020559,0.004845,0.017811,-0.00366,0.012986,0.006397,0.014888,0.004554,0.009617,0.018949,0.008001,-0.005822,-0.005212,0.000735,0.018102,0.000735,-0.00472,0.017139,0.024356,0.010641,0.016786,0.010384,0.016771,0.002383,0.002023,0.012223,-9.1E-05,0.093947,-0.001295,0.018497,0.01467,0.014244,0.014517,0.03623,0.000457,0.008694,0.00635,0.009341,0.022079,0.007259,0.002866,0.002564,0.001149,0.011351,0.008202,0.020675,0.009309,0.007583,-0.02247,0.005407,0.010446,0.0192,0.013837,0.003997,0.008292,0.0114,0.017825,0.014573,0.004955,0.014954,0.009926,0.028391,0.00596,0.025714,0.012847,0.030083,0.009723,0.002034,0.016305,0.009632,0.006532,0.007557,-0.064295,0.022064,0.003828,0.022255,0.013821,0.002357,0.01064,0.00541,0.013463,0.004446,0.026602,0.015537,-0.001587,0.017167,0.00547,0.0716,0.019713,0.005283,0.009273,0.006455,0.011953,0.002665
20150213,0.004903,0.018102,0.010826,0.012355,0.011987,0.001679,0.010446,0.008567,-0.006428,0.011199,0.001445,0.009432,-0.001511,0.004116,-0.003599,0.017319,-0.004241,-0.000931,-0.008487,-0.006596,-0.008487,-0.004268,0.006886,0.006092,-0.00653,0.005696,0.018585,-0.002407,-0.001189,0.01186,0.000911,-0.003642,-0.001018,-0.011369,-0.004725,-0.009798,-0.014044,0.028153,-0.004342,0.001959,0.000181,0.017528,0.005889,0.003708,0.004404,0.009415,0.006961,0.011074,-0.00411,0.010913,0.003151,0.004517,0.013881,0.001383,-0.015383,0.008502,-0.001108,-0.009933,-0.003592,0.000425,-0.002668,-0.016829,-0.003252,0.003747,0.013172,0.004801,0.006722,-0.002684,0.00914,0.007857,0.010458,-0.007046,-0.004467,0.004102,0.004724,-0.005408,0.000435,-0.029821,0.011827,0.028789,0.0059,-0.001442,0.027043,-0.001939,-0.001148,0.003094,0.004231,0.012368,0.006625,0.01053,0.022363,0.003293,0.000448,0.008956,0.005547,0.004385,0.019239,-0.008268,-0.016328
20150217,0.005902,-0.00661,-0.003427,-0.016761,0.008231,0.007206,0.000795,0.000723,-0.001848,-0.011238,0.001443,-0.011158,-0.004773,0.001573,0.001204,-0.003369,-0.002636,0.001748,0.005595,-0.001732,0.005595,-0.004287,0.010914,0.00957,0.002218,-0.00048,-0.011183,0.000983,-0.00034,0.003491,-0.002049,0.002924,-0.004078,-0.007768,0.004599,-0.001931,0.006939,0.005771,0.004361,0.004952,0.005906,0.011542,-0.013591,0.008834,0.037337,0.000999,-0.001129,0.001269,0.005397,0.019038,0.008077,0.001799,0.000577,0.003797,-0.009272,-0.003641,0,-0.000489,0.008964,0.014172,0.004914,0.005566,0.003806,0.007073,0.005361,-0.008039,0.002504,0.003148,0.004054,-0.005457,0.015969,0.002602,0.002923,0.006537,0.001567,0.01006,-0.001956,0.012807,0.01039,0.019088,0.002629,0.003282,-0.005867,0.005829,0.015958,0.011408,0.007607,0.011053,0.00235,0.016319,-0.004437,0.00157,0.002914,0,-0.001452,0.001611,0.006943,-0.001554,-0.00193
20150218,0.006923,-0.001147,-0.021924,-0.005487,-0.004779,-0.012146,0.003178,-0.015351,0.014683,-0.005784,-0.006338,-0.00433,0.009007,9.5E-05,-0.019844,-0.017438,-0.00488,0.003839,-0.002239,-0.002892,-0.002239,-0.001913,-0.013531,-0.005223,-0.000984,-0.002497,-0.009864,-8.9E-05,0.00017,0.007642,0.005931,9.1E-05,0.006141,0.009862,-0.006461,0.003506,0.001814,-0.012937,0.0024,0.009984,0.002876,0.008856,0.002438,-0.015762,0.005508,-0.001498,-0.003672,0.008338,-0.007105,0.000963,-0.021367,-0.000189,0.005523,0.017968,-0.002692,0.005962,-0.011981,0.00661,0.005311,-0.007686,0.01054,0.012317,-0.014897,0.001073,-0.002824,-0.012241,-0.005947,0.005061,-0.004467,0.001456,0.001784,-0.004718,-0.002034,-0.007847,0.000552,-0.005653,0.01916,0.008852,-0.018178,-0.005092,-0.003228,-0.00157,-0.025047,0.00069,0.008067,-0.006494,0.002867,0.001151,0.00594,-0.019346,-0.012229,0.004986,-0.011397,-0.011583,-0.010177,0.000208,0,0.007624,0.029685
20150219,-0.002059,-0.000689,-0.017251,0.015065,0.007403,-0.002358,-0.009505,0.000734,0.035328,0.005874,-0.011598,0.007003,-0.012173,-0.000714,-0.005521,-0.018924,-0.000613,-0.032101,-0.005857,-0.00203,-0.005857,0.009106,-0.001605,-0.005834,0.007139,0.000289,-0.006355,-0.009376,-0.008503,0.010482,0.000227,0.002369,-0.006104,-0.006141,-7.4E-05,-0.004578,0.004345,-0.008662,0.016756,0.001733,-0.001852,-0.004051,-0.004123,-0.000485,-0.004713,-0.007665,0.006238,0.017067,0.002332,-0.011641,-0.009779,-0.000803,0.007542,0.015201,-0.00887,0.000765,-0.004716,-0.011269,-0.014217,0.001549,0.001828,-0.005058,-0.0011,-0.008965,0.019155,0.001348,0.004068,0.015813,0.001726,0.009393,0.084649,0.003081,-0.003838,0.008182,-0.000276,0.001489,0.000854,-0.017298,-0.006546,0.004935,0.005464,-0.003014,-0.004577,-0.003171,0.013986,-0.000662,0.001847,-0.003448,0.001243,0.008088,-0.015843,-0.004678,0.002486,0.003395,-0.007344,-0.000675,0.004309,-0.023008,-0.009954
20150220,0.008135,0.008161,0.005367,0.012309,-0.004369,0.009623,0.007997,0.004949,0.005981,-0.007221,-0.000293,-0.00851,-0.00399,0.005996,0.010487,0.002307,0.001227,0.009339,0.008408,0.004359,0.008408,-0.003325,0.005846,0.012911,0.006762,0.006353,0.011236,0.011718,0.000858,-0.001464,-0.007708,0.023539,0.010235,0.003444,0.014493,0.005083,0.002343,-0.012647,0.017825,0.010317,0.006164,0.038983,0,-0.019421,0.008448,0.016289,0.007608,0.029659,0.012691,-0.001168,-0.011484,0.006101,0.009763,0.026786,0.000389,0.006304,0.006769,0.013939,0.00078,0.010686,0.003649,0.015389,0.011285,0.002557,0.02187,0.007821,0.007269,0.011303,0.00827,0.002437,-0.001494,0.011342,0.005932,0.01046,0.005613,-0.000676,0.013127,0.01824,-0.005459,0.004365,-0.003019,0.007755,-0.000593,0.017568,0.003245,-0.002569,0.005091,0.017301,0.009312,0.009589,-0.028998,0.000427,0.007215,0.007094,0.006215,0.006074,0.018665,0.010537,0.001612
20150223,0.027067,0.006727,-0.01012,-0.009175,-0.000798,-0.007525,-0.001587,0.004924,-0.013205,-0.013063,-0.006749,-0.012551,0.006127,-0.000142,-0.010989,-0.006814,-0.004084,0.003559,-0.009078,-0.004919,-0.009078,-0.002859,-0.01889,-0.008884,0.013757,0.004208,-0.004957,0.000356,-0.000857,-0.004522,0.000228,0.033564,0.000675,0.003937,3.7E-05,-0.001806,-0.001798,-0.003959,0.003635,0.00482,0.004104,-0.011909,0.001274,-0.014854,0.005838,0.012723,-0.00811,-0.022551,-0.006266,0.018517,-0.011849,-0.000329,-0.003142,0.00316,0.018929,-0.009301,-0.003138,0.000728,0.005453,-0.010991,0.000749,0.011908,-0.012793,-0.001863,-0.011225,-8.5E-05,-0.008991,0.007843,-0.004272,0.000884,-0.007112,0.008178,0.005795,0.00705,-9.2E-05,0.000676,0.000843,0.005888,-0.008329,-0.011771,-0.000808,0.010304,-0.006827,0.002311,0.001299,-0.000558,-0.008087,-0.015306,-0.003537,-0.01415,0.009332,0.006264,-0.007835,-0.007044,-0.013235,-0.000258,-0.00337,0.009384,0.003693
20150224,-0.006241,-0.001359,0.004606,-0.004077,0.005191,0.024768,0.008741,0.0049,-0.004947,0.007859,0.005908,0.006822,0.001288,0.002846,0.011111,0.000927,0.009227,-0.000355,0.010882,-0.001454,0.010882,0.006691,0.019254,0.011302,0.001916,-0.003048,0.016492,0.039811,0.001029,0.011786,0.002284,-0.008333,0,0.001307,-0.001978,0.00748,0.003783,-0.002689,0.002195,-0.006628,0.001836,0.004953,0.007104,0.006701,-0.002902,0.002611,0.006061,-0.002326,0.010036,0.001818,0.002586,0.003009,0.000566,-0.005169,0.022904,-0.000766,0.005396,-0.008566,0.000968,-0.002673,-0.001389,0.011634,0.012958,0.005404,0.004636,0.010775,-0.001791,0.00501,0.011841,0.003092,0.010111,0.007416,-0.001213,0.002924,0.002288,0.00027,0.004315,0.006974,-0.0021,0.008613,0.006466,0.00568,0.00254,0.012478,-0.009031,0.004463,0.010267,-0.000576,0.006173,0.010421,-0.003481,0.004669,0.006769,0.007858,0.002981,0.002942,0.00317,-0.018336,0.000849
20150225,-0.025573,-0.002268,0.002013,0.017909,0.005065,0.005261,0.020481,-0.000722,0.014149,0.014512,0.004699,0.016114,-0.000468,-0.00085,0.006716,0.005743,-0.000406,-0.011825,-0.001141,0.009319,-0.001141,-0.001899,-0.013514,0.003661,-0.008525,0.008598,0.007605,-0.003769,0.002228,-0.012255,-0.003418,-0.011955,-0.004725,-0.000803,0.001982,-0.000479,-0.001436,-0.001172,0.014783,0.004512,-0.00136,-0.004107,0.038745,0.042436,-0.004935,-0.003743,0.004344,-0.008874,-0.002601,-0.002579,0.018762,-0.00075,-0.003393,-0.000649,-0.004727,0.000863,0.002683,-0.002201,0.000774,-0.007616,0.008668,0.000264,-0.004083,-0.003518,0.004462,0.024976,-0.013514,-0.008518,0.002374,-0.002752,0.025472,-0.004371,-0.004926,-0.004418,-0.000365,-0.009323,0.014672,0.016201,0.013198,-0.00436,0.000803,0,0.006558,-0.002947,0.010003,-0.005792,-0.002445,0.006912,0.000767,-0.004476,0.0155,0,-0.00762,-0.000758,0.002972,-0.001081,-0.001475,0.00221,-0.021682
20150226,0.012617,0.001478,-0.010603,-0.001479,0.01571,0.007197,-0.000772,-0.003253,0.010684,0.021347,0.008477,0.021851,-0.003393,-0.001181,-0.027289,-0.013999,0.003455,0.002752,-0.002715,-0.00202,-0.002715,0.00975,-0.00869,0.006143,0.02451,-0.009567,-0.007883,-0.007996,0.008036,-0.011916,0.003659,-0.00342,0.014242,-0.004322,0.00271,-0.008027,0.008088,-0.015491,-0.015215,0.00563,0.004263,-0.00165,0.008615,-0.003991,0.002289,0.00392,0.004604,-0.008365,0.002504,-0.002298,0.001842,-0.001126,-0.005674,0.002031,0.020497,-0.007185,0.002007,-0.01356,0.007057,-0.00469,0.003077,-0.000529,-0.014485,-0.000981,-0.000344,-0.000165,-0.000849,-0.017231,0.005415,-0.003311,-0.007683,-0.000693,-0.005628,0.147054,-0.000639,0.001637,0.001756,0.013144,0.003398,0.002372,-0.012036,0.001669,-0.024878,-0.004434,0.002837,-0.002394,0.005394,-0.001716,-0.002759,-0.002541,-0.031173,0.001408,0.00271,-0.001192,-0.030815,-0.001134,0.00443,-0.017535,-0.002891
20150227,-0.014991,-0.004653,-0.001241,-0.012058,-0.002821,-0.004872,0.003863,-0.006528,-0.017908,0.005257,0.001739,0.005972,-0.00047,-0.003406,-0.014339,-0.003549,0.00162,0.001551,-0.004814,-0.007806,-0.004814,0.019783,-0.011887,0.000191,-0.00651,-0.004591,0.003888,-0.00546,-0.007123,0.006651,-0.001595,-0.000264,-0.013373,-0.000908,-0.008913,0.001932,0.003566,0.003219,-0.012382,-0.007863,-0.00566,-0.00033,-0.00613,0.003686,-0.01548,-0.008786,0.006943,-0.0058,-0.012539,-0.006335,0.007583,-0.003288,-0.006195,-0.014755,0.017514,-0.008298,-0.007122,-0.00414,-0.00288,0.001999,-0.011264,-0.000132,-0.007488,-0.001276,0.005452,-0.008673,-0.006794,-0.006358,-0.010434,-0.00299,-0.003037,0.005087,0.002114,-0.012611,-0.003565,0.005855,0.00134,-0.01994,0.005644,0.007282,-0.000203,-0.002307,-0.009871,-0.000135,-0.001244,-0.009599,-0.002086,0.002292,0.000461,-0.003919,-0.004549,-0.004078,-0.006306,-0.00217,0.01926,-0.003456,-0.005041,0.017206,-0.000193
20150302,0.004904,0.000684,-0.005647,0.014454,0.006926,0.007996,0.004617,0.013871,0.009877,0.023173,0.002315,0.022022,0.003289,0.006313,0.01265,-0.007312,0.000404,0.000357,-0.002239,0.013112,-0.002239,-0.002309,0.024361,0.020412,0.000868,0.01739,0.008252,0.011939,0.000683,-0.009016,0.004792,0.006776,0.023043,0.000202,0.025727,-0.000121,0.003731,0.005466,0.02097,0.01211,0.01097,-0.000661,0.011122,-0.004471,0.015982,0.022653,0.002,0.019556,0.010538,0.002898,-0.006841,0.006362,0.0105,-0.010039,0.0065,0.017513,0.006052,0.004074,0.003081,0.013539,0.007916,0.003438,0.012573,0.001966,0.020422,0.029623,0.011116,0.014846,0.019388,0.012774,0.009633,0.006671,0.006668,0.01097,0.006146,-0.001218,0.016783,0.005393,-0.00131,0.005783,0.002234,0.008221,-0.01227,0.013497,0.015137,0.013462,0.010055,-0.000572,0.001536,0.019477,-0.007356,0.002683,0.024252,0.010766,-0.015597,0.006574,-0.003167,-0.001681,-0.018558
20150303,0.002092,-0.013674,-0.004771,-0.00271,-0.008526,0.003238,-0.009575,-0.0018,-0.001881,0.004026,-0.00664,0.006565,-0.002927,-0.004104,0.001874,-0.006988,0.001617,-0.007027,-0.006194,-0.00604,-0.006194,-0.005787,0.001028,0.004487,-0.003944,0.004344,0.001503,-0.000431,-0.004097,0.003427,-0.014763,-0.013462,-0.02153,-0.006061,-0.010744,-0.003014,-0.000708,0.003427,-0.011411,-0.006703,-0.013079,-0.013893,-0.0026,-0.008021,-0.010148,-0.0061,-0.017205,0.011508,-0.002711,-0.010016,-0.003444,-0.004495,-0.012095,-0.015294,-0.004903,-0.005164,-0.002897,-0.018965,-0.007102,-0.010546,-0.002388,-0.006062,-0.011589,-0.004219,-0.003633,0.005432,0.004712,-0.01522,-0.022856,-0.003729,-0.005899,-0.002742,-0.003853,-0.006201,-0.004103,-0.006777,-0.007899,-0.001463,-0.012739,-0.001258,-0.002026,-0.005351,0.005901,-0.001065,-0.007215,-0.007332,-0.004337,0.000572,-0.006135,0.000772,0.014709,-0.004647,-0.018367,-0.00667,0.00457,-0.004268,-0.002753,-0.002263,0.003939
20150304,-0.006339,-0.005199,-0.005022,-0.004914,-0.006742,0.002582,-0.007734,-0.011362,0.016269,-0.000471,-0.011915,-0.000803,-0.009512,-0.004215,-0.012469,0,-0.009687,-0.009476,-0.006338,0.002315,-0.006338,-0.010477,0.000733,-0.001117,0.000396,-0.007334,0.007839,-0.011286,-0.007885,-0.009998,0.005302,0.008506,-0.007109,-0.010569,-0.00563,-0.006409,-0.011867,0.002709,0.008135,0.003973,-0.006597,0.010902,0.005113,0.002749,0.002051,0.060562,-0.007843,-0.007842,-0.008365,0.002627,0.004608,-0.004186,-0.005423,0.009285,-0.002283,-0.009516,-0.007598,-0.00211,-0.003577,0.003979,-0.01,-0.009016,-0.02038,-0.01064,0.003491,-0.006525,-0.000962,-0.004802,-0.004268,0.000771,-0.013172,-0.004125,-0.001357,0.009203,-0.004028,-0.005459,-0.004593,-0.015627,-0.004364,-0.003598,0.006497,0.00064,-0.008182,-0.013198,0.003246,-0.012097,-0.009008,0.007433,-0.004012,-0.008677,0.001328,0,0.011271,-0.002816,-0.013042,-0.004183,-0.001699,-0.010812,-0.005395
20150305,-0.016571,0.001277,-0.005047,0.013352,0.008559,-0.002092,0.006235,0.000365,0.003894,0.003418,0,0.005369,0.003319,0.001094,0.010101,-0.004089,-0.003057,0.011988,0.008676,-0.004908,0.008676,-0.002353,-0.01143,-0.00205,0.010845,-0.005115,-0.001738,0.010021,0.001728,0.01104,0.004357,0.008522,-0.001023,-0.001335,0.001388,-0.005598,-0.005198,-0.003759,0.011994,0.002576,0.002453,-0.056579,-0.011372,-0.005322,0.003965,0.005787,0.0012,0.000777,0.002162,0.003445,-0.006422,0.001039,-0.002065,0.009534,0.002168,0.000776,0.003828,0.001015,0.002716,-0.000849,0.006125,-0.011507,0.012254,0.002987,-0.001146,-0.006784,0.002167,0.000653,0.000343,0.01254,0.005083,0.011045,0.027179,0.009042,0.001562,0.001921,0.009639,0.006449,-0.006289,0.004153,-0.013718,0.00256,-0.014319,0.007295,0.027721,0.002167,0.008391,-0.00227,0.002324,0.006419,-0.009946,0.011036,0.019171,0.005105,0.00461,0.001089,0.009147,-0.002293,0.007299
20150306,0.001503,-0.017397,-0.012797,-0.019957,-0.023508,-0.017903,-0.015492,-0.004559,-0.014838,-0.013288,-0.015294,-0.014679,-0.023278,-0.014064,0.01375,-0.011267,-0.012878,-0.011727,-0.003139,-0.014505,-0.003139,-0.020755,-0.01601,-0.009335,-0.022633,-0.011521,0.000746,-0.012596,-0.019662,-0.016627,-0.03242,-0.016639,-0.012799,-0.010902,-0.017473,-0.020316,-0.038378,-0.02016,-0.021765,-0.029574,-0.019156,-0.021456,-0.019978,-0.009241,-0.025732,-0.01408,0.008107,-0.00874,-0.016677,-0.01552,-0.006694,-0.01392,-0.011259,-0.022202,-0.010216,-0.012218,0.002019,-0.015888,-0.014125,-0.030882,-0.015113,-0.046697,0.000281,-0.000993,-0.008071,-0.005204,0.010329,-0.007233,-0.011999,-0.014992,-0.012915,-0.026172,-0.010749,-0.020525,-0.013857,-0.035333,-0.015742,-0.010351,-0.01822,0.007013,-0.019431,-0.002298,-0.008527,-0.014083,-0.01875,-0.012083,-0.010599,-0.002275,-0.013603,0.017395,-0.011385,-0.030926,-0.013561,0.012859,-0.021413,-0.014142,-0.019814,-0.035002,-0.033585
20150309,0.004265,0.011567,-0.005489,-0.004025,0.005494,0.010018,0.008655,0.001465,-0.007062,0.002052,-0.003883,0.002095,0.005202,0.004145,-0.003083,0.003863,-0.001243,0.003511,0.007719,0.001766,0.007719,-0.003131,-0.014161,-0.002073,-0.00617,0.01387,0.003313,0.00699,0.007389,0.014322,0.007315,0.017895,0.015039,-0.001352,0.007723,0.004997,0.008619,-0.009024,0.003635,0.000839,0.012229,-0.001797,0.005971,-0.000982,0.005492,0.019042,0.016782,0.010645,0.005457,-0.004322,0.000465,0.004163,0.019426,0.00322,0.013965,0.012467,0.004925,0.006183,0.005888,0.017103,0.008947,0.002272,0.00394,-0.000696,0.012693,0.002779,0.012839,0.010523,0.013532,0.001324,0.000831,-0.005141,0.00759,-0.006021,0.003722,0.005679,0.005366,0.00249,0.000586,0.001964,-0.000209,0.005503,-0.013059,0.010203,-0.005076,-0.002408,0.007591,-0.003421,0.001567,-0.005889,-0.009597,0.00491,0.002661,0.008535,-0.005627,0.004256,0.007097,-0.000775,0.00233
